id,track_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,like
6ebkx7Q5tTxrCxKq4GYj0Y,Club Can't Handle Me (feat. David Guetta),0.616,0.869,0,-3.911,1,0.0327,0.0283,0.0,0.064,0.473,127.966,4,0
4T3fNx3CgwDRRYgmFCbD4J,Better,0.442,0.585,0,-10.332,0,0.0964,0.0984,0.391,0.14,0.116,97.565,4,0
3cpSjYh5zDaVLgtRL0cCQJ,I Got Time,0.679,0.584,8,-9.678,0,0.0258,0.000957,0.632,0.232,0.854,103.017,4,1
7zVCrzzEJU7u24sbJPXA5W,What Ifs (feat. Lauren Alaina),0.612,0.799,10,-4.603,1,0.0275,0.00898,0.0,0.172,0.687,125.976,4,0
5wCUdBsdubZ3ZFoJoRsMrY,Persiana Americana - Remasterizado 2007,0.602,0.916,4,-5.418,0,0.0399,0.0123,0.00134,0.133,0.549,101.212,4,0
1jDq5aazzoBFC06kBruPcE,Todo Va Estar Bien,0.611,0.66,4,-6.49,0,0.381,0.734,0.0,0.0636,0.582,137.668,1,0
1OdO2jQlJvMlNCKeE93GIv,Moça,0.652,0.412,11,-9.052,0,0.0422,0.71,0.0,0.156,0.497,150.052,4,1
2WoqgtWEBbbBKMDN6Becs7,Corazon Espinado (feat. Mana),0.699,0.789,11,-5.173,0,0.0285,0.13,0.287,0.0874,0.962,119.959,4,0
6L4fEE9awoUnSEy1bmQebb,Country House - 2012 Remaster,0.331,0.885,9,-6.606,1,0.0923,0.205,0.0,0.123,0.589,175.293,4,1
60H86Qn64UL4iB2eBLWmGr,Bust This Town,0.653,0.65,9,-4.451,1,0.0315,0.245,0.000465,0.0575,0.767,118.997,4,1
6fW9oStvPp3isvH1vDQgVO,Mr. Telephone,0.896,0.925,7,-6.688,1,0.112,0.000231,0.000259,0.0322,0.558,139.024,4,0
358bQ5NXc6rZEdrI8qMNrZ,Sex on Drugs,0.551,0.386,0,-8.254,1,0.0254,0.0865,0.0,0.639,0.333,138.041,4,1
6razrc9pRZCxhk8dEFdMSR,"Practicalo (feat. Kenai, Kevin Roldan & Mackie)",0.794,0.891,3,-2.28,1,0.0523,0.081,0.00207,0.151,0.918,80.024,4,0
5fGIyvtxYc7BiijDvqOFGN,Te Guardo,0.557,0.387,4,-9.742,0,0.0435,0.898,0.000192,0.0892,0.193,156.343,4,1
5LlsD7LdSMkGV4Iu0a2Zq0,Waste A Moment,0.436,0.85,2,-4.86,1,0.0617,0.000861,0.74,0.128,0.537,152.644,4,1
31u6rUeIEXGrYVoh10U7eu,Leave It In My Dreams,0.6,0.746,4,-4.696,0,0.0355,0.0226,0.0119,0.109,0.614,118.551,4,1
1VtBjpwh6xdRPDy20Uln3W,Siento Que...,0.551,0.954,4,-4.607,1,0.0668,0.00208,0.0138,0.134,0.737,164.087,4,1
5f1NXTAbZEMe0jfBZ67uqX,la rica boa,0.873,0.525,2,-11.42,1,0.145,0.182,0.0328,0.0993,0.548,100.008,4,0
3WMj8moIAXJhHsyLaqIIHI,Something in the Orange,0.369,0.192,4,-12.151,0,0.04,0.555,8.35e-06,0.0954,0.148,175.212,3,0
0ESdtt9cjGZUkUbaubSrv2,Goodbye Blue Sky,0.638,0.0811,7,-22.646,1,0.0335,0.879,0.00313,0.314,0.0503,109.154,4,1
3NRql0A1Ef4RCvT473iqgD,Hell N Back,0.633,0.684,10,-4.314,0,0.591,0.314,8.95e-05,0.112,0.725,209.688,4,1
6VpnpePeNlOmzUR3r5Ydrk,Pensabas,0.624,0.447,8,-13.353,0,0.0794,0.291,1.21e-05,0.24,0.556,93.915,4,0
2o00gjcS0NTRc9A004C5lC,Rayas de Patrón,0.929,0.737,8,-6.424,1,0.101,0.0847,0.0,0.861,0.886,129.932,4,0
05JqOBN6XW4eFUVQlgR0I3,Sleep,0.224,0.531,6,-10.422,1,0.0515,0.214,0.63,0.139,0.0642,108.107,4,1
23T0OX7QOiIUFShSzbJ5Uo,I Hope,0.466,0.536,6,-6.227,1,0.0429,0.0951,0.0,0.114,0.377,75.998,4,0
3raenYFkDxSFGN22IjvTGa,Marlene - 2001 Remaster,0.524,0.186,6,-12.799,1,0.0633,0.932,0.0164,0.117,0.308,130.492,4,1
06FuGjeL9H4cOmlQ2GUBn2,The Pink Phantom (feat. Elton John and 6LACK),0.604,0.479,0,-8.021,1,0.0317,0.548,0.000197,0.0611,0.462,64.483,4,1
5TvEmwYx56gqksISSMqgzk,Smoke,0.559,0.669,9,-5.2,1,0.377,0.0932,0.0,0.682,0.432,127.313,5,0
3RqTWAc3noEuDS5B0BimD7,End Of All Hope,0.477,0.946,5,-6.734,1,0.0423,6.14e-05,0.0271,0.333,0.563,79.948,4,0
0jnXMQMbjS2h5jtXKgbE8A,Style Reggae,0.807,0.817,2,-6.956,1,0.101,0.0479,0.000109,0.109,0.324,101.956,4,0
1IHWl5LamUGEuP4ozKQSXZ,Tití Me Preguntó,0.65,0.715,5,-5.198,0,0.253,0.0993,0.000291,0.126,0.187,106.672,4,0
6ZcegF1OeKIbWkAYnLPKiJ,Swervin,0.515,0.751,0,-8.387,1,0.0382,0.148,0.169,0.121,0.494,156.645,4,1
1E0AiFkPAQDWOUZzKyw3YV,Come a Little Closer - Unpeeled,0.294,0.8,6,-5.356,0,0.0605,0.0354,2.01e-06,0.961,0.355,153.846,4,1
2ZssXuZfktUr4MMDzEWD2Z,Good God Damn,0.799,0.496,11,-8.304,0,0.0391,0.0927,0.00293,0.31,0.5,99.023,4,1
2CsnpBAB8VQMTyPuws57ao,Huit octobre 1971,0.512,0.661,2,-10.514,1,0.0683,0.219,0.855,0.155,0.778,82.006,4,1
3aP1BuaScFyqfqST2KB3VN,Isombard,0.401,0.915,5,-6.829,1,0.0461,0.000592,0.0572,0.317,0.361,169.905,4,1
2DXavoWAmIHlrECHPM1Vca,Lose My Breath (Feat. Charlie Puth),0.818,0.707,5,-5.178,0,0.108,0.166,0.0,0.161,0.589,133.059,4,0
3538ZnMvpmpImrC6rFQgDr,Misirlou,0.294,0.853,4,-9.917,1,0.0447,0.0287,0.559,0.418,0.642,172.641,4,1
1uGUbgZuO1kD1JZ0UeFupN,Hecha Pa' Mí,0.742,0.832,8,-4.267,1,0.0325,0.0857,0.0,0.296,0.716,98.582,4,0
1Befsq8QTEAJNKnxKlPPUM,La Cheyene del Año,0.621,0.484,8,-6.896,1,0.0325,0.521,0.0,0.102,0.975,107.149,1,0
7b59ZUw0TkGZuE0HNeiuc4,Me Llueven 3.0,0.848,0.644,4,-4.365,0,0.153,0.274,0.0,0.791,0.645,121.946,4,0
1Lg9aMPCykp6LybqcVCXiO,Hung Up - Radio Version,0.622,0.71,10,-6.825,1,0.0448,0.00268,0.0498,0.0721,0.62,125.0,4,0
2YTfOCd1ZNyC2FxnqyW5N7,First Of The Gang To Die,0.533,0.915,11,-4.242,1,0.0359,0.0112,0.0,0.146,0.836,134.341,4,1
0kE4TRJ0pWoRKzKdtbx8To,Cosmic,0.72,0.57,1,-4.482,1,0.0515,0.032,0.0,0.165,0.641,105.958,4,0
0Et38GvsdAGZEG13RM4lTC,Body On Mine,0.622,0.492,7,-12.281,0,0.0508,0.555,0.0,0.0853,0.495,109.994,4,0
0wDEkVj05E3atMDS7upJin,Hole In The Sky,0.405,0.796,11,-8.495,1,0.076,0.00512,7.69e-05,0.937,0.405,117.187,4,0
4Hvm9R3JYXBF8fcdi2F3oA,I Love You Too,0.54,0.0534,10,-18.585,1,0.0432,0.939,0.00111,0.0986,0.145,94.111,3,1
3cUxncrTWSA9lhlQbuIwUY,Stuck on the puzzle,0.58,0.682,4,-8.523,1,0.0332,0.0792,0.0316,0.161,0.774,77.53,4,1
5ra7GTL5v4TORuJqmJnZZx,Don′t,0.802,0.78,1,-2.932,0,0.0412,0.0168,2.11e-05,0.0603,0.623,129.98,4,0
4LPa3CFFan6WKAvl78dfMM,Prepago,0.629,0.72,1,-5.562,1,0.0941,0.302,0.0,0.0833,0.412,139.922,4,0
244LVG4GkppAIyuu5hs8nN,It Won't Be Long,0.632,0.613,11,-7.018,1,0.0253,0.167,2.37e-05,0.217,0.771,113.008,4,1
22pksIE0wbdDfMXCb65Qt8,TOMMY & PAMELA,0.794,0.799,7,-3.711,1,0.0525,0.387,0.000537,0.164,0.578,93.962,4,0
4mAnqyyXCauUnBkFRBke5f,Great Dub In The Sky,0.739,0.753,5,-6.679,1,0.0615,0.664,0.961,0.152,0.565,126.418,4,1
0h3XtSu6OLoEBawIzkX6Iw,DESPERATE BREAKFAST,0.63,0.792,0,-4.336,1,0.033,0.125,0.000959,0.118,0.601,115.074,4,1
0hKtu53OlIFXVuYkZwcn3o,Cinderella,0.876,0.412,5,-7.74,0,0.0748,0.431,0.0,0.101,0.15,130.052,4,0
63smEMUTsNiFYYwolHxzqr,Can You See Me Now,0.502,0.904,9,-3.438,0,0.0963,0.219,0.00191,0.619,0.748,153.932,4,1
6Za3190Sbw39BBC77WSS1C,Criminal,0.814,0.813,2,-3.023,0,0.0561,0.03,9.33e-05,0.255,0.839,79.997,4,0
1CcLA0eaauck34YEIrvAAq,When We Were Young (The Logical Song),0.657,0.914,0,-4.513,0,0.0523,0.0526,6.32e-06,0.109,0.502,139.989,4,0
5qI5EUqfDJpQ7w6sMECK7U,Super Lady,0.795,0.869,4,-4.456,0,0.116,0.0927,0.0,0.109,0.525,121.941,4,0
4MwubKmGFxTUG8tyDik3Ux,Contact High,0.838,0.782,4,-7.153,0,0.123,0.322,0.0044,0.108,0.709,98.248,4,1
69j9dsNUQQPBab9vCBu99r,Let's Go to Trader Joe's,0.594,0.519,10,-6.886,1,0.0507,0.585,0.588,0.471,0.34,90.906,4,1
1OgvkOPty7une97pgsH1Dh,El Baleado,0.656,0.767,7,-1.518,1,0.102,0.299,8.24e-06,0.157,0.966,153.729,3,0
3dljpxvacIs8jux3Dd1nRw,La Mujer del Pelotero,0.888,0.918,9,-3.029,1,0.0626,0.352,0.000418,0.0763,0.965,150.033,4,0
1v22BxuzMPwxlAfujUot7H,Trust No One,0.477,0.747,2,-4.589,1,0.0376,0.000152,0.746,0.332,0.376,116.032,4,0
6Yh1OTQIximD8jQyKndKtB,Hey (Naked),0.776,0.387,7,-13.818,1,0.0369,0.137,0.00234,0.306,0.233,98.013,4,1
7JNA40NK15sTMEEsT8DVnC,El Listón de Tu Pelo - En Vivo Concierto Sinfónico Cumbia Fuzión by Fuze Tea,0.324,0.779,2,-5.281,1,0.0361,0.173,0.00277,0.678,0.554,81.842,4,0
6nz1ojKuYx5HO7Vh0wmuWp,"Vuela, Vuela (Voyage, Voyage)",0.667,0.777,5,-11.435,0,0.0293,0.000247,0.00111,0.0602,0.797,124.947,4,0
2fKPwiW1FJLH3JbB1DmR0K,Tan Bella y Tan Presumida,0.743,0.503,7,-8.947,0,0.131,0.0656,0.0,0.0662,0.534,80.714,4,0
1diS6nkxMQc3wwC4G1j0bh,We're Good,0.722,0.588,6,-5.932,1,0.0544,0.0319,0.0,0.183,0.59,134.01,4,0
2f8sB9lQ6Uh1lKKWJNR9rW,Manos de Tijera,0.562,0.309,11,-7.486,0,0.0475,0.822,0.0,0.344,0.497,138.472,4,0
14UjqB0xdlZranNXnB4oKW,Shut It Down (feat. Akon),0.753,0.701,9,-6.57,0,0.0879,0.00793,0.0,0.0677,0.37,128.072,4,0
1Hl2Pkqh8ErHoYNWcnLXEB,With Or Without You,0.515,0.895,1,-5.2,0,0.0447,0.000856,0.000121,0.0731,0.718,145.966,4,1
72cIAfDlrVYKIrSFqrLCSN,Mulholland's Dinner and Wine,0.619,0.821,7,-8.069,0,0.0425,0.267,0.688,0.111,0.298,94.972,4,1
6i99ThziImjuFABb8rUQvy,11th Dimension,0.574,0.925,6,-2.766,0,0.0463,0.00164,0.0243,0.115,0.369,125.501,4,1
3YPgQQHdITM1xDDzNo89Yc,My Little Corner of the World,0.569,0.335,3,-14.64,1,0.0287,0.864,0.916,0.0976,0.598,130.484,4,1
5fA7H8n3zhNsoSQSYA3DLz,Más Chingón Que Ese Buey,0.808,0.481,0,-6.622,1,0.0443,0.719,0.0,0.119,0.98,110.237,3,0
1W7Eajq8Hlqiy39QnuKjvD,Nothing's Gonna Hurt You Baby,0.509,0.331,4,-14.083,1,0.0267,0.272,0.136,0.114,0.0957,96.848,4,1
0CJ1quCQhVX9Ax2jYwwovA,We No Speak Americano,0.865,0.691,3,-4.845,0,0.0501,0.0305,0.303,0.0964,0.456,124.972,4,0
4AwUc1mdlX4ARHkUNG0iho,SAD SONG,0.616,0.948,10,-1.443,0,0.0949,0.191,0.0,0.123,0.91,79.996,4,0
1mMIvrn5k8K6hsjbFgH6fM,Inteligencia Dormida,0.781,0.56,2,-6.356,1,0.0491,0.239,0.0,0.333,0.696,82.963,4,1
2cGxRwrMyEAp8dEbuZaVv6,Instant Crush (feat. Julian Casablancas),0.775,0.585,10,-9.516,0,0.0271,0.0422,0.619,0.077,0.518,109.942,4,1
7mgI1HLrLMlIHL3wzotbyM,Teenage Blue,0.178,0.461,11,-7.479,1,0.0312,0.837,0.0187,0.133,0.135,180.28,3,1
0NoeYUnwpb9R26mpylHcR9,Sugarcoat (NATTY Solo),0.663,0.82,5,-3.244,0,0.0362,0.0339,0.0,0.0974,0.568,94.019,4,0
43yyvWNjl3yWpghcrxZYkr,Agárrala - Remix,0.731,0.741,9,-7.978,0,0.0418,0.0812,0.0245,0.0993,0.862,96.031,4,0
7bfocP7GYoLOutUYpTI8tx,Welcome To Japan,0.705,0.666,2,-7.23,0,0.0303,0.00233,0.0149,0.174,0.646,124.032,4,1
1pNUmVxDiE8t6P1XxcZAv8,Scrawny,0.639,0.816,6,-5.28,0,0.0485,0.000985,0.0604,0.141,0.802,138.008,4,1
7nthiiDfS9WHNHDMwmAz98,BTBT,0.766,0.663,9,-6.932,0,0.175,0.334,0.0,0.117,0.509,109.967,4,0
1AGyITVqJDHCY4IzARyN7U,La Más Suelta,0.804,0.869,11,-3.678,0,0.0383,0.0872,0.0,0.7,0.468,95.037,4,0
1DgYlT30W2oIO7o06dDFQL,T' Ungo,0.455,0.169,7,-20.028,1,0.0918,0.907,0.875,0.102,0.357,102.662,5,1
2M5WTwqnkyz7bW6P1CiD6q,I'm Broken,0.419,0.878,7,-6.352,1,0.0553,0.000594,0.559,0.139,0.666,147.385,4,0
2FxNHmHhkdoFVaerLB7xkN,How Does It Feel,0.45,0.827,11,-4.207,0,0.0415,0.109,0.0,0.0998,0.299,76.627,4,1
5jfrAeMelav0HvyV1eaP5p,She Gives,0.47,0.946,6,-5.083,0,0.0665,0.615,0.955,0.631,0.374,113.772,4,1
4tYFy8ALRjIZvnvSLw5lxN,Party,0.829,0.799,9,-5.389,1,0.0897,0.0151,0.000543,0.242,0.471,97.013,4,0
0bhNA2f3YxwP2dNo1BTbcB,Metele,0.878,0.716,1,-5.128,1,0.168,0.0607,0.000344,0.0915,0.484,96.03,4,0
7ohDUXs6SsU3XjTI9pcKTS,When We're High,0.754,0.739,4,-5.186,0,0.0383,0.0214,6.56e-06,0.114,0.573,112.996,4,0
7z6DZLcw8FFKR0j16gich8,G Low Kitty,0.83,0.773,7,-3.38,1,0.18,0.227,0.000401,0.27,0.732,98.027,4,0
5KgmMr90yEfgUTrXyCFHUi,Red Right Hand,0.422,0.819,2,-7.698,1,0.051,0.000484,0.0412,0.185,0.598,139.784,4,1
5gSHlT2SI0dtjeHrjj96A1,Here's Where the Story Ends,0.622,0.693,7,-8.619,1,0.0274,0.288,1.06e-06,0.136,0.843,109.055,4,1
12QZtyonVLker8V95gYTGB,Oxxo estás ahí?,0.777,0.852,2,-4.814,1,0.0878,0.112,0.00735,0.187,0.444,97.013,4,0
2vCHDrXVN0k1GPTjSIZ69E,Noviembre Sin Ti,0.757,0.765,0,-5.707,1,0.0313,0.0131,0.0,0.37,0.745,133.973,4,0
55N8cxpE1QDoeaaNqUnoZ2,Bad Decisions,0.374,0.922,0,-3.4,1,0.056,0.0135,0.204,0.28,0.393,153.217,4,1
0si76EE5TVUriyT02srhrd,Baby Driver,0.456,0.767,8,-8.241,1,0.0576,0.399,0.000225,0.105,0.744,163.955,4,1
6l8EbYRtQMgKOyc1gcDHF9,Bridge Over Troubled Water,0.149,0.206,3,-13.888,1,0.0323,0.822,0.000649,0.115,0.264,79.764,4,1
56KqaFSGTb7ifpt16t5Y1N,Rock the Casbah - Remastered,0.797,0.872,9,-6.727,0,0.0575,0.291,0.0,0.284,0.866,129.885,4,1
14lyCslumg3lMiYMRwmP4u,Binge,0.75,0.643,1,-8.104,0,0.0306,0.00902,8.27e-06,0.056,0.86,122.032,4,1
63GJuUon48Cg1qMmQzxjj5,Rebotando,0.809,0.906,7,-7.264,1,0.103,0.0363,0.000186,0.0499,0.806,132.441,4,0
0SIAFU49FFHwR3QnT5Jx0k,Chinese New Year,0.744,0.845,4,-7.422,0,0.253,0.759,0.232,0.1,0.749,75.221,4,1
6bGYLwrxv3j5sTwN0TLBdq,The Pick of Destiny,0.738,0.865,9,-3.861,0,0.0334,0.0311,3.23e-06,0.084,0.913,130.073,4,1
1gZjWzy00vf77MCmrbDHv9,Out To Pasture,0.612,0.331,4,-13.07,1,0.0299,0.682,0.846,0.133,0.663,81.109,4,1
2ohTXUKOIHm0CzVxQGC7aX,Oulala,0.397,0.656,9,-8.65,1,0.0429,0.118,0.01,0.144,0.543,80.979,4,1
6R7jCmKhrnqeLl9fZyQ9Ej,Underworld,0.622,0.734,11,-4.529,0,0.0331,0.0348,0.00917,0.141,0.477,130.294,4,1
2UWdUez9MB9yzL7Y81Mcip,The Suburbs,0.616,0.682,6,-6.148,0,0.0265,0.0578,0.0241,0.342,0.528,117.78,4,1
72iz6CPNbpkLCkOh51hCUv,Mis Tres Animales,0.856,0.694,9,-6.129,1,0.0387,0.151,0.0,0.388,0.963,105.952,4,0
5rdzE9eQ83kL4ju4tY7krQ,Age of Empires,0.36,0.576,0,-10.836,1,0.0419,0.489,0.674,0.142,0.208,112.161,4,1
1dqN2j0jL4qB72CNgCdQ09,GOLD,0.666,0.884,2,-1.693,1,0.178,0.0245,4.56e-06,0.14,0.422,168.045,4,0
25lJGQuHWeFhYt7ffpF2xz,Handshakes,0.574,0.567,7,-10.513,1,0.0331,0.217,0.00543,0.0748,0.458,90.62,4,1
0hmxVkpxbcdHAXUoZ7DeCQ,Did My Best,0.533,0.794,1,-4.687,0,0.0371,0.154,0.888,0.106,0.623,120.207,4,1
4l0HxP8wm5iWHqo9myvFsm,Deceptacon,0.6,0.87,9,-3.413,0,0.0704,0.0593,0.00635,0.104,0.659,160.502,4,1
6HAIJiZ3FGzWs5qREm9viG,Main Offender,0.43,0.954,0,-4.541,1,0.105,0.261,0.00262,0.155,0.79,135.96,4,1
3lVoMDiuzWhYjnfU062PWJ,Hot Summer Night (Oh La La La),0.615,0.949,5,-1.682,0,0.0463,0.0175,4.72e-05,0.332,0.555,127.021,4,0
1456ciiC2PUVLqj7fhqTXi,Levitando,0.504,0.725,1,-8.931,1,0.0461,0.0697,0.042,0.256,0.745,79.845,4,1
5wLF7rGxYDi8qy4ch1IKGh,Estilo Malandro,0.794,0.912,7,-4.762,1,0.0896,0.0282,1.52e-05,0.152,0.638,103.964,4,0
7eS4KREt4EpNlYpt0TDwHA,Trésor,0.599,0.472,0,-9.436,1,0.0337,0.563,0.719,0.073,0.0644,123.084,4,1
6i9J1Uje6UkejorI3PCk5X,Stumpwork,0.633,0.619,7,-7.104,1,0.0432,0.00185,0.674,0.116,0.345,124.041,4,1
2YpeDb67231RjR0MgVLzsG,Old Town Road - Remix,0.878,0.619,6,-5.56,1,0.102,0.0533,0.0,0.113,0.639,136.041,4,0
43w142058HbX2qsgwbOczu,Sagittarius A*,0.601,0.874,7,-2.541,1,0.0365,0.00649,5.36e-05,0.116,0.452,120.045,4,1
50efMyG2rMRQZ755G5iYMN,Friends,0.825,0.685,6,-6.583,0,0.168,0.00211,0.0746,0.348,0.963,107.619,4,1
1VhoDw3C8fgncrOliUMmqo,Brújula,0.296,0.798,10,-6.727,1,0.0379,0.0722,0.271,0.122,0.937,90.774,3,1
4wXjnoLIMTninCnKRgGsQc,No Me Importa el Dinero (feat. Julieta Venegas) - Vivo en el Palacio de los Deportes,0.628,0.762,9,-5.286,1,0.03,0.348,0.0,0.774,0.809,90.012,4,0
7p1AaaqPcj4iVIyXtopBHz,My My Love,0.511,0.13,8,-13.119,1,0.0386,0.889,4.47e-05,0.107,0.432,155.158,4,1
5Qv2Nby1xTr9pQyjkrc94J,All I Need,0.67,0.478,4,-8.689,0,0.0355,0.531,0.428,0.138,0.0997,88.014,4,1
1YA4Jn5uE82zSUUW17hnsP,Whip It,0.93,0.665,9,-9.343,1,0.349,0.131,0.0,0.0942,0.828,132.89,4,0
7CLIr0lZ4GWeHTaj9lNkXM,Ur Mum,0.685,0.72,4,-5.553,1,0.028,0.00702,0.275,0.425,0.554,133.016,4,1
5bsnLiT00hG37qd8p2jdVl,Cornerstone,0.287,0.721,9,-5.81,1,0.0387,0.00764,0.0,0.328,0.763,169.252,4,1
2Foc5Q5nqNiosCNqttzHof,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],0.794,0.811,6,-8.966,0,0.038,0.0426,1.07e-06,0.101,0.862,116.047,4,0
16J6wH4Evm97ta1hDQIYQC,Ni Tú Ni Nadie,0.759,0.656,2,-6.598,1,0.04,0.0256,0.00705,0.346,0.554,132.019,4,0
6BrMEbPSSj55nQhkgf6DnE,"Please, Please, Please, Let Me Get What I Want - 2011 Remaster",0.241,0.468,2,-9.579,1,0.0272,0.534,0.0,0.161,0.451,91.581,3,1
4HTQcxErjqv1Up3ZOoJ1di,Las batallas,0.616,0.755,6,-5.947,0,0.0303,0.0454,8.13e-05,0.0888,0.858,162.919,4,1
5v0sV5H9NsDDWxmea2m3cO,"My Little Red Book - Live From The New Theatre, Oxford",0.624,0.65,0,-9.075,1,0.0658,0.132,6.05e-06,0.801,0.286,121.546,4,1
0cITL4NndgcBi97p7uwD6l,Caraluna,0.759,0.773,9,-5.314,1,0.0672,0.175,0.0,0.1,0.895,102.789,4,0
56Z7hbyMrndw1naxb6I5Oi,Reckoner,0.518,0.656,4,-7.438,0,0.0264,0.511,0.156,0.0679,0.203,104.282,4,1
1NjzNt18LlNTuJYErYGvbQ,She Needs Him,0.504,0.58,1,-5.917,1,0.0279,0.0101,0.491,0.071,0.585,157.026,4,1
2QoDAlMnML5haTXvYRS86X,Ready To Let Go,0.72,0.893,1,-3.279,1,0.0376,0.0109,2.52e-05,0.0729,0.795,100.96,4,1
2aUAS58puUsOvxQtejDkb8,Play Hard (feat. Ne-Yo & Akon) - Extended,0.715,0.899,8,-4.136,0,0.0564,0.0023,0.000227,0.115,0.835,129.994,4,0
1hRFVIy9As8OVRk8B7CrD5,When Love Takes Over (feat. Kelly Rowland),0.675,0.862,11,-4.614,1,0.0253,0.0165,0.000427,0.169,0.498,129.967,4,0
21D2EZmXoJYccfgeZndtOg,Me Hace Tanto Bien,0.745,0.478,7,-5.709,1,0.0265,0.559,1.13e-05,0.147,0.667,137.849,4,0
3cJH8XcTtrdB1VcCYFdv82,Tennis,0.502,0.706,9,-5.189,1,0.0445,0.000453,8.93e-05,0.0857,0.537,164.982,4,1
45tH9lkkBXHuUMjXYqFEKu,Alguna Solución,0.697,0.722,9,-4.859,1,0.0301,0.00171,0.0166,0.0783,0.55,120.031,4,1
4P1ss9omKdq26iWHK9Ev62,Fermín,0.591,0.251,9,-10.579,1,0.0383,0.962,0.0207,0.11,0.342,135.521,4,1
1fzf9Aad4y1RWrmwosAK5y,Last Train Home,0.588,0.85,4,-6.431,1,0.0318,0.168,0.00202,0.0465,0.768,93.003,4,1
4Z4xFENnvMnRDPpAx5wpaO,Come on Eileen,0.374,0.894,2,-6.361,1,0.0983,0.0539,0.0,0.593,0.325,115.795,4,1
1olWQ1LOUYs4VBwx5N8Lz9,In Your Love,0.534,0.409,7,-9.559,1,0.0378,0.844,0.000656,0.115,0.243,127.357,4,0
2E7W1X4maFFcjHrVrFA7Vs,Bark at the Moon,0.303,0.961,9,-5.333,0,0.243,0.00253,6.2e-05,0.132,0.305,146.591,4,0
6dpLVFP6V0TZ17zmgRTf6q,The Key to Life on Earth,0.519,0.94,3,-2.09,1,0.0648,0.000886,1.96e-06,0.1,0.597,128.025,4,1
4v65yiH3yoIKr57APt4oBQ,El Ritmo Fa,0.862,0.879,0,-5.843,1,0.0926,0.00187,0.578,0.67,0.45,129.985,4,0
6E0YEPzjMvUymYOvmDIgp4,The Moon Song - Studio Version Duet,0.439,0.118,0,-14.23,1,0.0374,0.915,0.0191,0.129,0.154,161.5,3,1
4neuBR5NvjaYqAfj2vPbig,Hannah Sun,0.67,0.266,8,-17.091,1,0.0423,0.898,0.119,0.223,0.314,144.458,4,1
05IbhAKODbXn8og9uaUgpc,Permanence,0.32,0.799,2,-10.464,1,0.389,0.0564,0.584,0.31,0.032,165.492,3,0
61zbxB39zUY5oxBvEvvMYv,Seminare (Remasterizado 2021),0.5,0.295,7,-12.971,1,0.0384,0.859,0.00511,0.197,0.247,125.718,4,1
03x2rVJRFUrvwlfxoHd9Mo,Just You and I,0.567,0.696,9,-5.416,1,0.301,0.456,0.0,0.113,0.544,92.061,4,0
5KJHWZqPKnhrVq7t5kGviH,Blue Honey,0.44,0.579,6,-13.841,0,0.0555,0.0263,0.0157,0.345,0.503,159.921,4,1
0ZcOprrr9ubO9ORfjbHjsx,"Lightenup - from Hansa Studios, Berlin",0.841,0.769,0,-8.89,1,0.0341,0.0136,0.0274,0.109,0.639,123.022,4,1
6QfMYpNuTYhETX7yHXa8Km,La Mujer de Mi Amigo,0.719,0.812,7,-5.237,0,0.0421,0.168,2.22e-05,0.183,0.97,93.999,4,0
0pO3rLTNv7tHZgB32B3ktv,Perfect,0.49,0.849,7,-5.134,1,0.0615,0.00291,0.0181,0.0833,0.723,122.358,4,1
5KPXcfXaGOaWUqOHLDXFRP,No Woman,0.586,0.4,2,-8.739,1,0.0289,0.893,0.578,0.161,0.43,112.33,4,1
5WhH88hPbiOk95Vz4rcbbQ,Estar Enamorado,0.772,0.798,1,-6.019,1,0.0753,0.0547,0.0,0.33,0.714,90.003,4,0
1D6lf6XCh0lAzi2x5QBGzI,George Harrison,0.812,0.423,9,-10.348,1,0.0392,0.286,1.25e-06,0.129,0.563,119.976,4,1
7gwuLmdWVfHi35OU07U60N,Think Before You Drink,0.418,0.448,0,-4.503,1,0.0363,0.805,0.896,0.12,0.403,115.105,4,1
2J4qy8RyfwgXHt73cWOE6P,Fría Como El Viento,0.559,0.429,0,-13.995,0,0.0289,0.269,0.0,0.0306,0.3,131.88,4,0
6zHyWsqTzT6Fympdy9KQDQ,Dontmakemefallinlove,0.387,0.904,8,-4.935,1,0.0738,0.37,0.425,0.0754,0.839,103.798,4,1
6p8eFfPw3nQkf37aT3AkmK,Fear of the Dark - 2015 Remaster,0.308,0.866,2,-5.671,0,0.059,0.000739,0.00141,0.232,0.227,109.825,4,0
5cm47Nc1MWBVIkRFaXxvHY,Reverend,0.448,0.815,0,-5.951,0,0.0361,0.0867,0.686,0.316,0.217,124.808,4,1
2DnjMjUVDOVguymLst3VU6,Freedom,0.313,0.582,5,-5.729,0,0.0552,0.0546,0.0,0.121,0.367,78.03,4,1
0ycMwOaPrLAw3lNUKk2uTV,Tócate Tú Misma,0.909,0.536,1,-4.691,0,0.0845,0.213,1.04e-05,0.0936,0.378,123.98,4,0
7ef4DlsgrMEH11cDZd32M6,One Kiss (with Dua Lipa),0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,4,0
